condition,method,targets,mean_best_of_k_tm_like,mean_tm_like_regret,oracle_hit_rate,repeat
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,50
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,50
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,50
shuffled_group,group_oracle_rate,10,0.21456091194192917,0.11025128185821167,0.3,51
shuffled_group,group_calibrated_hybrid,10,0.15889633471305648,0.1659158590870844,0.1,51
shuffled_group,group_mean,10,0.15260367274188177,0.17220852105825907,0.0,51
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,51
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,51
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,51
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,51
shuffled_group,group_oracle_rate,10,0.17336062181074569,0.15145157198939518,0.0,52
shuffled_group,group_calibrated_hybrid,10,0.1171168797266777,0.20769531407346314,0.0,52
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,52
shuffled_group,group_mean,10,0.0953058178477591,0.22950637595238174,0.0,52
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,52
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,52
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,52
shuffled_group,group_mean,10,0.1521068215963867,0.17270537220375418,0.0,53
shuffled_group,group_oracle_rate,10,0.12654960396908466,0.1982625898310562,0.0,53
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,53
shuffled_group,group_calibrated_hybrid,10,0.10058687564074756,0.2242253181593933,0.0,53
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,53
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,53
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,53
shuffled_group,group_mean,10,0.15741811242090215,0.16739408137923872,0.0,54
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,54
shuffled_group,group_oracle_rate,10,0.10810614864952936,0.21670604515061148,0.0,54
shuffled_group,group_calibrated_hybrid,10,0.0893472426658377,0.23546495113430316,0.0,54
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,54
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,54
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,54
shuffled_group,group_mean,10,0.12791189362563632,0.19690030017450452,0.0,55
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,55
shuffled_group,group_oracle_rate,10,0.09507880494669457,0.2297333888534463,0.0,55
shuffled_group,group_calibrated_hybrid,10,0.08579502288718628,0.23901717091295457,0.0,55
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,55
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,55
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,55
shuffled_group,group_mean,10,0.12261680315861126,0.2021953906415296,0.0,56
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,56
shuffled_group,group_oracle_rate,10,0.10766068003412137,0.21715151376601946,0.0,56
shuffled_group,group_calibrated_hybrid,10,0.09802463180961787,0.226787561990523,0.0,56
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,56
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,56
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,56
shuffled_group,group_oracle_rate,10,0.14253496884142677,0.18227722495871407,0.0,57
shuffled_group,group_mean,10,0.12490532108296984,0.19990687271717103,0.0,57
shuffled_group,group_calibrated_hybrid,10,0.11630531548748194,0.2085068783126589,0.0,57
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,57
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,57
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,57
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,57
shuffled_group,group_mean,10,0.19887655701776877,0.1259356367823721,0.3,58
shuffled_group,group_calibrated_hybrid,10,0.23199835935953922,0.09281383444060164,0.2,58
shuffled_group,group_oracle_rate,10,0.197766333610991,0.12704586018914985,0.1,58
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,58
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,58
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,58
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,58
shuffled_group,group_mean,10,0.14610281017070564,0.17870938362943525,0.1,59
shuffled_group,group_calibrated_hybrid,10,0.09497889959551768,0.22983329420462315,0.1,59
shuffled_group,group_oracle_rate,10,0.14906302832575422,0.17574916547438663,0.0,59
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,59
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,59
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,59
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,59
shuffled_group,group_mean,10,0.16138462381628776,0.1634275699838531,0.0,60
shuffled_group,group_calibrated_hybrid,10,0.1296670432356886,0.19514515056445228,0.0,60
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,60
shuffled_group,group_oracle_rate,10,0.08655752347336439,0.23825467032677644,0.0,60
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,60
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,60
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,60
shuffled_group,group_calibrated_hybrid,10,0.15563708196196066,0.16917511183818018,0.0,61
shuffled_group,group_mean,10,0.14380780350478442,0.18100439029535642,0.0,61
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,61
shuffled_group,group_oracle_rate,10,0.06204054965683534,0.2627716441433055,0.0,61
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,61
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,61
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,61
shuffled_group,group_oracle_rate,10,0.11767806679921863,0.2071341270009222,0.1,62
shuffled_group,group_mean,10,0.1685506287519222,0.15626156504821867,0.0,62
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,62
shuffled_group,group_calibrated_hybrid,10,0.08236236146384009,0.24244983233630077,0.0,62
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,62
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,62
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,62
shuffled_group,group_calibrated_hybrid,10,0.09337966621759128,0.2314325275825496,0.1,63
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,63
shuffled_group,group_oracle_rate,10,0.09538202979966467,0.2294301640004762,0.0,63
shuffled_group,group_mean,10,0.08360033433698236,0.24121185946315848,0.0,63
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,63
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,63
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,63
shuffled_group,group_mean,10,0.18904117158067815,0.13577102221946272,0.0,64
shuffled_group,group_calibrated_hybrid,10,0.12485250996551256,0.1999596838346283,0.0,64
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,64
shuffled_group,group_oracle_rate,10,0.09781069686996408,0.2270014969301768,0.0,64
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,64
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,64
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,64
shuffled_group,group_mean,10,0.18021298456091595,0.14459920923922492,0.0,65
shuffled_group,group_calibrated_hybrid,10,0.13729525935185594,0.18751693444828493,0.0,65
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,65
shuffled_group,group_oracle_rate,10,0.10922765977725439,0.2155845340228865,0.0,65
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,65
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,65
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,65
shuffled_group,group_mean,10,0.10903770560300144,0.21577448819713943,0.1,66
shuffled_group,group_calibrated_hybrid,10,0.10610964436942241,0.21870254943071843,0.1,66
shuffled_group,group_oracle_rate,10,0.13911309190569124,0.18569910189444963,0.0,66
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,66
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,66
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,66
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,66
shuffled_group,group_oracle_rate,10,0.10408458015291581,0.220727613647225,0.1,67
shuffled_group,group_calibrated_hybrid,10,0.10354661834801895,0.22126557545212192,0.1,67
shuffled_group,group_mean,10,0.13087227008302096,0.1939399237171199,0.0,67
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,67
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,67
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,67
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,67
shuffled_group,group_mean,10,0.2081608902117081,0.11665130358843272,0.0,68
shuffled_group,group_calibrated_hybrid,10,0.1688376202760546,0.15597457352408622,0.0,68
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,68
shuffled_group,group_oracle_rate,10,0.10019040914358306,0.22462178465655777,0.0,68
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,68
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,68
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,68
shuffled_group,group_mean,10,0.16079073895255896,0.1640214548475819,0.1,69
shuffled_group,group_calibrated_hybrid,10,0.12378970519264447,0.20102248860749636,0.1,69
shuffled_group,group_oracle_rate,10,0.17109639350081451,0.15371580029932636,0.0,69
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,69
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,69
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,69
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,69
shuffled_group,group_mean,10,0.18957185911868468,0.1352403346814562,0.1,70
shuffled_group,group_calibrated_hybrid,10,0.1520330152797299,0.17277917852041097,0.1,70
shuffled_group,group_oracle_rate,10,0.1346585293818952,0.19015366441824563,0.0,70
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,70
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,70
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,70
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,70
shuffled_group,group_mean,10,0.15147447526885452,0.17333771853128635,0.0,71
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,71
shuffled_group,group_calibrated_hybrid,10,0.09892490279920592,0.22588729100093494,0.0,71
shuffled_group,group_oracle_rate,10,0.07560283944002748,0.24920935436011335,0.0,71
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,71
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,71
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,71
shuffled_group,group_calibrated_hybrid,10,0.10655757912840647,0.2182546146717344,0.1,72
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,72
shuffled_group,group_oracle_rate,10,0.11586168213687129,0.20895051166326956,0.0,72
shuffled_group,group_mean,10,0.09677340453750471,0.22803878926263615,0.0,72
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,72
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,72
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,72
shuffled_group,group_mean,10,0.186517814439229,0.13829437936091188,0.2,73
shuffled_group,group_calibrated_hybrid,10,0.1618979559310583,0.16291423786908257,0.2,73
shuffled_group,group_oracle_rate,10,0.13513226426919261,0.18967992953094823,0.1,73
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,73
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,73
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,73
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,73
shuffled_group,group_calibrated_hybrid,10,0.22434077219262244,0.10047142160751843,0.3,74
shuffled_group,group_oracle_rate,10,0.1724216913414097,0.15239050245873115,0.2,74
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,74
shuffled_group,group_mean,10,0.08952592366659097,0.2352862701335499,0.0,74
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,74
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,74
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,74
shuffled_group,group_oracle_rate,10,0.157814987684405,0.16699720611573587,0.0,75
shuffled_group,group_calibrated_hybrid,10,0.12138499870599136,0.20342719509414947,0.0,75
shuffled_group,group_mean,10,0.11755385467863044,0.20725833912151043,0.0,75
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,75
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,75
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,75
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,75
shuffled_group,group_oracle_rate,10,0.1944365588582738,0.13037563494186705,0.3,76
shuffled_group,group_calibrated_hybrid,10,0.11059396001577533,0.21421823378436552,0.1,76
shuffled_group,group_mean,10,0.12213704699440611,0.20267514680573476,0.0,76
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,76
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,76
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,76
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,76
shuffled_group,group_calibrated_hybrid,10,0.17054173699492864,0.15427045680521223,0.1,77
shuffled_group,group_mean,10,0.14376667901804444,0.18104551478209643,0.1,77
shuffled_group,group_oracle_rate,10,0.16215786436149376,0.16265432943864708,0.0,77
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,77
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,77
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,77
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,77
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,78
shuffled_group,group_oracle_rate,10,0.11610423475770404,0.20870795904243683,0.0,78
shuffled_group,group_calibrated_hybrid,10,0.0998863653095217,0.22492582849061912,0.0,78
shuffled_group,group_mean,10,0.07845564943504162,0.24635654436509924,0.0,78
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,78
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,78
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,78
shuffled_group,group_oracle_rate,10,0.14910826134722424,0.17570393245291666,0.0,79
shuffled_group,group_calibrated_hybrid,10,0.13632910026775943,0.1884830935323814,0.0,79
shuffled_group,group_mean,10,0.13448598428483288,0.19032620951530793,0.0,79
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,79
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,79
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,79
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,79
shuffled_group,group_oracle_rate,10,0.15151974871877535,0.1732924450813655,0.0,80
shuffled_group,group_mean,10,0.14233445802439998,0.1824777357757409,0.0,80
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,80
shuffled_group,group_calibrated_hybrid,10,0.08276608208190128,0.2420461117182396,0.0,80
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,80
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,80
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,80
shuffled_group,group_mean,10,0.16442903541476409,0.1603831583853768,0.1,81
shuffled_group,group_oracle_rate,10,0.13658878610187694,0.1882234076982639,0.0,81
shuffled_group,group_calibrated_hybrid,10,0.1356594511191979,0.18915274268094295,0.0,81
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,81
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,81
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,81
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,81
shuffled_group,group_mean,10,0.18807658559384352,0.13673560820629732,0.0,82
shuffled_group,group_calibrated_hybrid,10,0.16813442960186406,0.15667776419827678,0.0,82
shuffled_group,group_oracle_rate,10,0.11772216896743579,0.20709002483270508,0.0,82
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,82
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,82
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,82
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,82
shuffled_group,group_calibrated_hybrid,10,0.10314330391717794,0.22166888988296293,0.1,83
shuffled_group,group_mean,10,0.13512585056855558,0.18968634323158529,0.0,83
shuffled_group,group_oracle_rate,10,0.13409685018976936,0.19071534361037148,0.0,83
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,83
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,83
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,83
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,83
shuffled_group,group_mean,10,0.16761629609979664,0.1571958977003442,0.0,84
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,84
shuffled_group,group_oracle_rate,10,0.10184194101928815,0.22297025278085272,0.0,84
shuffled_group,group_calibrated_hybrid,10,0.09263695985354327,0.2321752339465976,0.0,84
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,84
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,84
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,84
shuffled_group,group_mean,10,0.2129252664221081,0.11188692737803274,0.1,85
shuffled_group,group_calibrated_hybrid,10,0.18649956064939263,0.1383126331507482,0.1,85
shuffled_group,group_oracle_rate,10,0.13053055073557013,0.19428164306457074,0.0,85
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,85
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,85
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,85
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,85
shuffled_group,group_calibrated_hybrid,10,0.10422961552678153,0.2205825782733593,0.1,86
shuffled_group,group_mean,10,0.11980485772120335,0.2050073360789375,0.0,86
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,86
shuffled_group,group_oracle_rate,10,0.09024537957583886,0.23456681422430198,0.0,86
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,86
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,86
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,86
shuffled_group,group_mean,10,0.23201771650975248,0.0927944772903884,0.0,87
shuffled_group,group_oracle_rate,10,0.1523260421236338,0.17248615167650708,0.0,87
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,87
shuffled_group,group_calibrated_hybrid,10,0.09393931572573393,0.23087287807440693,0.0,87
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,87
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,87
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,87
shuffled_group,group_oracle_rate,10,0.1303024650038635,0.19450972879627737,0.1,88
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,88
shuffled_group,group_mean,10,0.11332347062837109,0.21148872317176975,0.0,88
shuffled_group,group_calibrated_hybrid,10,0.08320659798919261,0.24160559581094826,0.0,88
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,88
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,88
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,88
shuffled_group,group_mean,10,0.12712395577273208,0.19768823802740879,0.0,89
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,89
shuffled_group,group_oracle_rate,10,0.09934089442127822,0.22547129937886265,0.0,89
shuffled_group,group_calibrated_hybrid,10,0.08807436022860254,0.2367378335715383,0.0,89
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,89
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,89
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,89
shuffled_group,group_mean,10,0.22671164619683853,0.09810054760330231,0.1,90
shuffled_group,group_calibrated_hybrid,10,0.11649774017281003,0.20831445362733084,0.1,90
shuffled_group,group_oracle_rate,10,0.12189493972919951,0.20291725407094133,0.0,90
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,90
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,90
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,90
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,90
shuffled_group,group_calibrated_hybrid,10,0.12784966209647058,0.19696253170367028,0.1,91
shuffled_group,group_mean,10,0.0989620363638894,0.22585015743625148,0.1,91
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,91
shuffled_group,group_oracle_rate,10,0.1075431975800862,0.2172689962200547,0.0,91
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,91
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,91
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,91
shuffled_group,group_mean,10,0.18330684195341806,0.1415053518467228,0.0,92
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,92
shuffled_group,group_oracle_rate,10,0.10008406670242509,0.22472812709771578,0.0,92
shuffled_group,group_calibrated_hybrid,10,0.0956158913340813,0.22919630246605954,0.0,92
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,92
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,92
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,92
shuffled_group,group_calibrated_hybrid,10,0.1484893214715419,0.17632287232859895,0.2,93
shuffled_group,group_mean,10,0.18574326374100097,0.13906893005913984,0.1,93
shuffled_group,group_oracle_rate,10,0.12971837142474968,0.19509382237539116,0.0,93
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,93
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,93
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,93
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,93
shuffled_group,group_calibrated_hybrid,10,0.1406433326100074,0.18416886119013348,0.0,94
shuffled_group,group_oracle_rate,10,0.13350865742864168,0.19130353637149916,0.0,94
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,94
shuffled_group,group_mean,10,0.11397145277629539,0.21084074102384548,0.0,94
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,94
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,94
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,94
shuffled_group,group_mean,10,0.12600240021974313,0.1988097935803977,0.0,95
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,95
shuffled_group,group_oracle_rate,10,0.11127617799946013,0.2135360158006807,0.0,95
shuffled_group,group_calibrated_hybrid,10,0.07908912086488187,0.245723072935259,0.0,95
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,95
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,95
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,95
shuffled_group,group_mean,10,0.1505606320928236,0.1742515617073172,0.1,96
shuffled_group,group_oracle_rate,10,0.15663521832424523,0.16817697547589563,0.0,96
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,96
shuffled_group,group_calibrated_hybrid,10,0.06776442537150512,0.25704776842863575,0.0,96
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,96
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,96
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,96
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,97
shuffled_group,group_oracle_rate,10,0.10400440113639157,0.22080779266374928,0.0,97
shuffled_group,group_calibrated_hybrid,10,0.09634887549637186,0.22846331830376898,0.0,97
shuffled_group,group_mean,10,0.07750289711476781,0.24730929668537308,0.0,97
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,97
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,97
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,97
shuffled_group,group_calibrated_hybrid,10,0.1752206840859851,0.14959150971415575,0.3,98
shuffled_group,group_oracle_rate,10,0.20489877289167024,0.1199134209084706,0.2,98
shuffled_group,group_mean,10,0.1536865918114873,0.17112560198865354,0.1,98
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,98
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,98
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,98
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,98
shuffled_group,low_clash,10,0.11617554469036458,0.20863664910977628,0.0,99
shuffled_group,group_mean,10,0.11112949028432625,0.2136827035158146,0.0,99
shuffled_group,group_calibrated_hybrid,10,0.10984765833873592,0.21496453546140493,0.0,99
shuffled_group,group_oracle_rate,10,0.09325922395039388,0.231552969849747,0.0,99
shuffled_group,contact,10,0.06173876313387633,0.26307343066626454,0.0,99
shuffled_group,compact,10,0.059527780539453824,0.265284413260687,0.0,99
shuffled_group,hybrid,10,0.05887758503040684,0.265934608769734,0.0,99
